908428	0
908429	0
908430	0
908431	0
908432	0
908433	0
908434	0
908435	0
908436	0
908437	0
908438	0
908439	0
908440	0
908441	0
908442	0
908443	0
908444	0
908445	0
908446	0
908447	0
908448	0
908449	0
908450	0
908451	0
908452	0
908453	0
908454	0
908455	0
908456	0
908457	0
908458	0
908459	0
908460	0
908461	0
908462	0
908463	0
908464	0
908465	0
908466	0
908467	0
908468	0
908469	0
908470	0
908471	0
908472	0
908473	0
908474	0
908475	0
908476	0
908477	0
908478	0
908479	0
908480	0
908481	0
908482	0
908483	0
908484	0
908485	0
908486	0
908487	0
908488	0
908489	0
908490	0
908491	0
908492	0
908493	0
908494	0
908495	0
908496	0
908497	0
908498	0
908499	0
908500	0
908501	0
908502	0
908503	0
908504	0
908505	0
908506	0
908507	0
908508	0
908509	0
908510	0
908511	0
908512	0
908513	0
908514	0
908515	0
908516	0
908517	0
908518	0
908519	0
908520	0
908521	0
908522	0
908523	0
908524	0
908525	0
908526	0
908527	0
908528	0
908529	0
908530	0
908531	0
908532	0
908533	0
908534	0
908535	0
908536	0
908537	0
908538	0
908539	0
908540	0
908541	0
908542	0
908543	0
908544	0
908545	0
908546	0
908547	0
908548	0
908549	0
908550	0
908551	0
908552	0
908553	0
908554	0
908555	0
908556	0
908557	0
908558	0
908559	0
908560	0
908561	0
908562	0
908563	0
908564	0
908565	0
908566	0
908567	0
908568	0
908569	0
908570	0
908571	0
908572	0
908573	0
908574	0
908575	0
908576	0
908577	0
908578	0
908579	0
908580	0
908581	0
908582	0
908583	0
908584	0
908585	0
908586	0
908587	0
908588	0
908589	0
908590	0
908591	0
908592	0
908593	0
908594	0
908595	0
908596	0
908597	0
908598	0
908599	0
908600	0
908601	0
908602	0
908603	0
908604	0
908605	0
908606	0
908607	0
908608	0
908609	0
908610	0
908611	0
908612	0
908613	0
908614	0
908615	0
908616	0
908617	0
908618	0
908619	0
908620	0
908621	0
908622	0
908623	0
908624	0
908625	0
908626	0
908627	0
908628	0
908629	0
908630	0
908631	0
908632	0
908633	0
908634	0
908635	0
908636	0
908637	0
908638	0
908639	0
908640	0
908641	0
908642	0
908643	0
908644	0
908645	0
908646	0
908647	0
908648	0
908649	0
908650	0
908651	0
908652	0
908653	0
908654	0
908655	0
908656	0
908657	0
908658	0
1273607	0
1273608	0
1273609	0
1273610	0
1273611	0
1273612	0
1273613	0
1273614	0
1273615	0
1273616	0
1273617	0
1273618	0
1273619	0
1273620	0
1273621	0
1273622	0
1273623	0
1273624	0
1273625	0
1273626	0
1273627	0
1273628	0
1273629	0
1273630	0
1273631	0
1273632	0
1273633	0
1273634	0
1273635	0
1273636	0
1273637	0
1273638	0
1273639	0
1273640	0
1273641	0
1273642	0
1273643	0
1273644	0
1273645	0
1273646	0
1273647	0
1273648	0
1273649	0
1273650	0
1273651	0
1273652	0
1273653	0
1273654	0
1273655	0
1273656	0
1273657	0
1273658	0
1273659	0
1273660	0
1273661	0
1273662	0
1273663	0
1273664	0
1273665	0
1273666	0
1273667	0
1273668	0
1273669	0
1273670	0
1273671	0
1273672	0
1273673	0
1273674	0
1273675	0
1273676	0
1273677	0
1273678	0
1273679	0
1273680	0
1273681	0
1273682	0
1273683	0
1273684	0
1273685	0
1273686	0
1273687	0
1273688	0
1273689	0
1273690	0
1273691	0
1273692	0
1273693	0
1273694	0
1273695	0
1273696	0
1273697	0
1273698	0
1273699	0
1273700	0
1273701	0
1273702	0
2860908	0
2860905	0
2860896	0
2860913	0
2860907	0
2860918	0
2860893	0
2860915	0
2860895	0
2860912	0
2860910	0
2860902	0
2860898	0
2860901	0
2860921	0
2860909	0
2860904	0
2860917	0
2860899	0
2860894	0
2860919	0
2860900	0
2860920	0
2860903	0
2860914	0
2860892	0
2860897	0
2860911	0
2860906	0
2860916	0
2860923	0
2860924	0
2860922	0
2860925	0
2922554	0
2922576	0
2922571	0
2922543	0
2922531	0
2922565	0
2922552	0
2922575	0
2922557	0
2922562	0
2922544	0
2922534	0
2922595	0
2922589	0
2922577	0
2922572	0
2922551	0
2922570	0
2922542	0
2922567	0
2922580	0
2922560	0
2922569	0
2922541	0
2922527	0
2922592	0
2922549	0
2922533	0
2922583	0
2922587	0
2922561	0
2922550	0
2922536	0
2922578	0
2922590	0
2922564	0
2922553	0
2922584	0
2922558	0
2922566	0
2922530	0
2922588	0
2922548	0
2922539	0
2922563	0
2922535	0
2922556	0
2922540	0
2922528	0
2922547	0
2922581	0
2922529	0
2922585	0
2922594	0
2922574	0
2922555	0
2922546	0
2922537	0
2922559	0
2922532	0
2922573	0
2922582	0
2922579	0
2922568	0
2922593	0
2922538	0
2922545	0
2922591	0
2922586	0
2971579	0
2971582	0
2971594	0
2971585	0
2971589	0
2971591	0
2971580	0
2971577	0
2971578	0
2971588	0
2971586	0
2971593	0
2971583	0
2971584	0
2971590	0
2971581	0
2971587	0
2971592	0
3070175	0
3070205	0
3070201	0
3070180	0
3070173	0
3070213	0
3070194	0
3070208	0
3070182	0
3070219	0
3070222	0
3070199	0
3070197	0
3070172	0
3070188	0
3070211	0
3070202	0
3070185	0
3070225	0
3070191	0
3070196	0
3070184	0
3070224	0
3070209	0
3070169	0
3070181	0
3070204	0
3070215	0
3070178	0
3070187	0
3070206	0
3070227	0
3070226	0
3070207	0
3070168	0
3070200	0
3070179	0
3070212	0
3070186	0
3070214	0
3070193	0
3070217	0
3070176	0
3070190	0
3070171	0
3070203	0
3070189	0
3070198	0
3070210	0
3070221	0
3070220	0
3070177	0
3070216	0
3070195	0
3070170	0
3070223	0
3070174	0
3070218	0
3070183	0
3070192	0
3165087	0
3165091	0
3165082	0
3165079	0
3165090	0
3165080	0
3165077	0
3165093	0
3165078	0
3165092	0
3165086	0
3165083	0
3165084	0
3165089	0
3165085	0
3165081	0
3165088	0
3270352	0
3270366	0
3270358	0
3270359	0
3270347	0
3270353	0
3270367	0
3270350	0
3270361	0
3270360	0
3270351	0
3270363	0
3270348	0
3270349	0
3270364	0
3270357	0
3270362	0
3270355	0
3270365	0
3270356	0
3270354	0
3321791	0
3321796	0
3321788	0
3321789	0
3321794	0
3321787	0
3321795	0
3321792	0
3321786	0
3321785	0
3321797	0
3321793	0
3321798	0
3321790	0
3400033	0
3400012	0
3400039	0
3400018	0
3400043	0
3400032	0
3400051	0
3400024	0
3400017	0
3400044	0
3400011	0
3400020	0
3400029	0
3400038	0
3400045	0
3400019	0
3400046	0
3400048	0
3400037	0
3400030	0
3400040	0
3400027	0
3400021	0
3400036	0
3400047	0
3400015	0
3400028	0
3400035	0
3400022	0
3400014	0
3400025	0
3400041	0
3400050	0
3400034	0
3400023	0
3400013	0
3400016	0
3400031	0
3400049	0
3400042	0
3400026	0
3484242	0
3484240	0
3484245	0
3484251	0
3484247	0
3484244	0
3484238	0
3484250	0
3484241	0
3484249	0
3484253	0
3484246	0
3484252	0
3484239	0
3484255	0
3484248	0
3484243	0
3484254	0
3623856	0
3623844	0
3623841	0
3623837	0
3623851	0
3623855	0
3623842	0
3623843	0
3623838	0
3623852	0
3623858	0
3623846	0
3623839	0
3623835	0
3623836	0
3623857	0
3623853	0
3623840	0
3623854	0
3623845	0
3623847	0
3623833	0
3623834	0
3623848	0
3623859	0
3623850	0
3623849	0
3657186	0
3657182	0
3657178	0
3657177	0
3657184	0
3657180	0
3657172	0
3657171	0
3657179	0
3657183	0
3657187	0
3657174	0
3657173	0
3657175	0
3657176	0
3657185	0
3657181	0
984921	0
984922	0
984923	0
984924	0
984925	0
984926	0
984927	0
984928	0
984929	0
984930	0
984931	0
984932	0
984933	0
984934	0
984935	0
984936	0
984937	0
984938	0
984939	0
984940	0
984941	0
984942	0
984943	0
984944	0
984945	0
984946	0
984947	0
984948	0
984949	0
984950	0
984951	0
984952	0
984953	0
984954	0
984955	0
984956	0
984957	0
984958	0
984959	0
984960	0
984961	0
984962	0
984963	0
984964	0
984965	0
984966	0
984967	0
984968	0
984969	0
984970	0
984971	0
984972	0
984973	0
984974	0
984975	0
984976	0
984977	0
984978	0
984979	0
984980	0
984981	0
984982	0
984983	0
984984	0
984985	0
984986	0
984987	0
984988	0
984989	0
984990	0
984991	0
984992	0
984993	0
984994	0
984995	0
984996	0
984997	0
984998	0
984999	0
985000	0
985001	0
985002	0
985003	0
985004	0
985005	0
985006	0
985007	0
985008	0
985009	0
985010	0
985011	0
985012	0
985013	0
985014	0
985015	0
985016	0
985017	0
985018	0
985019	0
985020	0
985021	0
985022	0
985023	0
985024	0
985025	0
985026	0
985027	0
985028	0
985029	0
985030	0
985031	0
985032	0
985033	0
985034	0
985035	0
985036	0
985037	0
985038	0
985039	0
985040	0
985041	0
985042	0
985043	0
985044	0
985045	0
985046	0
985047	0
985048	0
985049	0
985050	0
985051	0
985052	0
985053	0
985054	0
985055	0
985056	0
985057	0
985058	0
985059	0
985060	0
985061	0
985062	0
985063	0
985064	0
985065	0
985066	0
985067	0
985068	0
985069	0
985070	0
985071	0
985072	0
985073	0
985074	0
985075	0
985076	0
985077	0
985078	0
985079	0
985080	0
985081	0
985082	0
985083	0
985084	0
985085	0
985086	0
985087	0
985088	0
985089	0
985090	0
985091	0
985092	0
985093	0
985094	0
985095	0
985096	0
985097	0
985098	0
985099	0
985100	0
985101	0
985102	0
985103	0
985104	0
985105	0
985106	0
985107	0
985108	0
985109	0
985110	0
985111	0
985112	0
985113	0
985114	0
985115	0
985116	0
985117	0
985118	0
985119	0
985120	0
985121	0
985122	0
985123	0
985124	0
985125	0
985126	0
985127	0
985128	0
985129	0
985130	0
985131	0
985132	0
985133	0
985134	0
985135	0
985136	0
985137	0
985138	0
985139	0
985140	0
985141	0
985142	0
985143	0
985144	0
985145	0
985146	0
985147	0
985148	0
985149	0
985150	0
985151	0
985152	0
985153	0
985154	0
985155	0
985156	0
985157	0
985158	0
985159	0
985160	0
985161	0
985162	0
985163	0
985164	0
985165	0
985166	0
985167	0
985168	0
985169	0
985170	0
985171	0
985172	0
985173	0
985174	0
985175	0
985176	0
985177	0
985178	0
985179	0
985180	0
985181	0
985182	0
985183	0
985184	0
985185	0
985186	0
985187	0
985188	0
985189	0
985190	0
985191	0
985192	0
985193	0
985194	0
985195	0
985196	0
985197	0
985198	0
985199	0
985200	0
985201	0
985202	0
985203	0
985204	0
985205	0
985206	0
985207	0
985208	0
985209	0
985210	0
985211	0
985212	0
985213	0
985214	0
985215	0
985216	0
985217	0
985218	0
985219	0
985220	0
985221	0
985222	0
985223	0
985224	0
985225	0
985226	0
985227	0
985228	0
985229	0
985230	0
985231	0
985232	0
985233	0
985234	0
985235	0
985236	0
985237	0
985238	0
985239	0
985240	0
985241	0
985242	0
985243	0
985244	0
985245	0
985246	0
985247	0
985248	0
985249	0
985250	0
985251	0
985252	0
985253	0
985254	0
985255	0
985256	0
985257	0
985258	0
985259	0
985260	0
985261	0
985262	0
985263	0
985264	0
985265	0
985266	0
985267	0
985268	0
985269	0
985270	0
985271	0
985272	0
985273	0
985274	0
985275	0
985276	0
985277	0
985278	0
985279	0
985280	0
985281	0
985282	0
985283	0
985284	0
985285	0
985286	0
985287	0
985288	0
985289	0
985290	0
985291	0
985292	0
985293	0
985294	0
985295	0
985296	0
985297	0
985298	0
985299	0
985300	0
985301	0
985302	0
985303	0
985304	0
985305	0
985306	0
985307	0
985308	0
985309	0
985310	0
985311	0
985312	0
985313	0
985314	0
985315	0
985316	0
985317	0
2864508	0
2864588	0
2864530	0
2864519	0
2864561	0
2864480	0
2864533	0
2864523	0
2864426	0
2864577	0
2864547	0
2864503	0
2864509	0
2864536	0
2864443	0
2864560	0
2864417	0
2864494	0
2864472	0
2864518	0
2864398	0
2864393	0
2864439	0
2864574	0
2864466	0
2864453	0
2864444	0
2864546	0
2864541	0
2864531	0
2864522	0
2864423	0
2864591	0
2864559	0
2864412	0
2864427	0
2864586	0
2864524	0
2864481	0
2864569	0
2864532	0
2864461	0
2864399	0
2864486	0
2864582	0
2864409	0
2864552	0
2864513	0
2864424	0
2864468	0
2864479	0
2864438	0
2864507	0
2864537	0
2864567	0
2864489	0
2864496	0
2864594	0
2864542	0
2864405	0
2864514	0
2864579	0
2864420	0
2864485	0
2864512	0
2864497	0
2864478	0
2864568	0
2864414	0
2864551	0
2864484	0
2864450	0
2864433	0
2864553	0
2864396	0
2864540	0
2864469	0
2864566	0
2864506	0
2864557	0
2864425	0
2864397	0
2864589	0
2864432	0
2864564	0
2864451	0
2864394	0
2864488	0
2864548	0
2864411	0
2864554	0
2864570	0
2864418	0
2864421	0
2864525	0
2864549	0
2864515	0
2864487	0
2864543	0
2864592	0
2864404	0
2864550	0
2864501	0
2864576	0
2864529	0
2864585	0
2864526	0
2864504	0
2864460	0
2864578	0
2864441	0
2864498	0
2864448	0
2864491	0
2864476	0
2864413	0
2864581	0
2864407	0
2864571	0
2864435	0
2864565	0
2864470	0
2864463	0
2864449	0
2864527	0
2864402	0
2864408	0
2864505	0
2864430	0
2864555	0
2864595	0
2864462	0
2864434	0
2864440	0
2864510	0
2864500	0
2864535	0
2864471	0
2864437	0
2864458	0
2864477	0
2864490	0
2864499	0
2864392	0
2864573	0
2864517	0
2864583	0
2864447	0
2864403	0
2864572	0
2864528	0
2864563	0
2864431	0
2864406	0
2864521	0
2864416	0
2864593	0
2864410	0
2864401	0
2864562	0
2864419	0
2864395	0
2864429	0
2864556	0
2864482	0
2864454	0
2864587	0
2864511	0
2864459	0
2864464	0
2864475	0
2864428	0
2864391	0
2864400	0
2864584	0
2864446	0
2864492	0
2864575	0
2864520	0
2864545	0
2864455	0
2864516	0
2864534	0
2864590	0
2864465	0
2864580	0
2864452	0
2864456	0
2864493	0
2864483	0
2864544	0
2864538	0
2864474	0
2864495	0
2864539	0
2864457	0
2864467	0
2864502	0
2864473	0
2864436	0
2864415	0
2864445	0
2864442	0
2864422	0
2864558	0
3073308	0
3073311	0
3073309	0
3073316	0
3073306	0
3073299	0
3073324	0
3073315	0
3073325	0
3073307	0
3073298	0
3073297	0
3073319	0
3073314	0
3073322	0
3073326	0
3073304	0
3073312	0
3073323	0
3073318	0
3073296	0
3073305	0
3073327	0
3073320	0
3073290	0
3073321	0
3073302	0
3073293	0
3073295	0
3073300	0
3073329	0
3073313	0
3073292	0
3073328	0
3073294	0
3073301	0
3073303	0
3073317	0
3073310	0
3073347	0
3073367	0
3073353	0
3073358	0
3073339	0
3073344	0
3073381	0
3073383	0
3073333	0
3073388	0
3073352	0
3073340	0
3073363	0
3073335	0
3073370	0
3073375	0
3073334	0
3073345	0
3073341	0
3073355	0
3073378	0
3073360	0
3073342	0
3073373	0
3073332	0
3073343	0
3073386	0
3073348	0
3073368	0
3073356	0
3073365	0
3073380	0
3073371	0
3073377	0
3073389	0
3073384	0
3073346	0
3073359	0
3073362	0
3073366	0
3073364	0
3073387	0
3073357	0
3073351	0
3073369	0
3073336	0
3073354	0
3073374	0
3073372	0
3073349	0
3073361	0
3073379	0
3073337	0
3073382	0
3073350	0
3073331	0
3073385	0
3073376	0
3073338	0
3253449	0
3253279	0
3253242	0
3253508	0
3253399	0
3253305	0
3253385	0
3253243	0
3253400	0
3253255	0
3253307	0
3253423	0
3253444	0
3253364	0
3253387	0
3253293	0
3253269	0
3253437	0
3253373	0
3253518	0
3253221	0
3253429	0
3253402	0
3253219	0
3253292	0
3253435	0
3253346	0
3253347	0
3253443	0
3253207	0
3253465	0
3253372	0
3253339	0
3253247	0
3253345	0
3253267	0
3253531	0
3253486	0
3253365	0
3253213	0
3253510	0
3253374	0
3253436	0
3253498	0
3253384	0
3253320	0
3253327	0
3253240	0
3253291	0
3253528	0
3253264	0
3253485	0
3253445	0
3253466	0
3253417	0
3253419	0
3253237	0
3253469	0
3253362	0
3253375	0
3253238	0
3253479	0
3253395	0
3253261	0
3253211	0
3253317	0
3253420	0
3253297	0
3253484	0
3253341	0
3253288	0
3253332	0
3253396	0
3253302	0
3253455	0
3253503	0
3253411	0
3253298	0
3253533	0
3253244	0
3253526	0
3253496	0
3253470	0
3253495	0
3253483	0
3253340	0
3253456	0
3253274	0
3253276	0
3253379	0
3253287	0
3253325	0
3253391	0
3253433	0
3253225	0
3253467	0
3253290	0
3253370	0
3253421	0
3253349	0
3253404	0
3253489	0
3253460	0
3253377	0
3253295	0
3253324	0
3253500	0
3253475	0
3253397	0
3253457	0
3253524	0
3253459	0
3253233	0
3253289	0
3253416	0
3253380	0
3253336	0
3253514	0
3253434	0
3253393	0
3253439	0
3253350	0
3253476	0
3253357	0
3253342	0
3253272	0
3253226	0
3253278	0
3253520	0
3253424	0
3253335	0
3253438	0
3253306	0
3368109	0
3368043	0
3368054	0
3368189	0
3368120	0
3368254	0
3368136	0
3368143	0
3368231	0
3368206	0
3368101	0
3368110	0
3368116	0
3368052	0
3368262	0
3368165	0
3368066	0
3368239	0
3368205	0
3368122	0
3368259	0
3368073	0
3368224	0
3368096	0
3368211	0
3368222	0
3368204	0
3368139	0
3368038	0
3368076	0
3368251	0
3368260	0
3368160	0
3368221	0
3368148	0
3368155	0
3368185	0
3368196	0
3368095	0
3368151	0
3368212	0
3368075	0
3368230	0
3368177	0
3368264	0
3368174	0
3368112	0
3368070	0
3368162	0
3368090	0
3368207	0
3368072	0
3368216	0
3368079	0
3368134	0
3368188	0
3368172	0
3368245	0
3368240	0
3368192	0
3368062	0
3368190	0
3368235	0
860723	0
860724	0
860725	0
860726	0
860727	0
860728	0
860729	0
860730	0
860731	0
860732	0
860733	0
860734	0
860735	0
860736	0
860737	0
860738	0
860739	0
860740	0
860741	0
860742	0
860743	0
860744	0
860745	0
860746	0
860747	0
860748	0
860749	0
860750	0
860751	0
860752	0
860753	0
860754	0
860755	0
860756	0
860757	0
860758	0
860759	0
860760	0
860761	0
860762	0
860763	0
860764	0
860765	0
860766	0
860767	0
860768	0
860769	0
860770	0
860771	0
860772	0
860773	0
860774	0
860775	0
860776	0
860777	0
860778	0
860779	0
860780	0
860781	0
860782	0
860783	0
860784	0
860785	0
860786	0
860787	0
860788	0
860789	0
860790	0
860791	0
860792	0
860793	0
860794	0
860795	0
860796	0
860797	0
860798	0
860799	0
860800	0
860801	0
860802	0
860803	0
860804	0
860805	0
860806	0
860807	0
860808	0
860809	0
860810	0
860811	0
860812	0
860813	0
860814	0
860815	0
860816	0
860817	0
860818	0
860819	0
860820	0
860821	0
860822	0
860823	0
860824	0
860825	0
860826	0
860827	0
860828	0
860829	0
860830	0
860831	0
860832	0
860833	0
860834	0
860835	0
860836	0
860837	0
860838	0
860839	0
860840	0
860841	0
860842	0
860843	0
860844	0
860845	0
860846	0
860847	0
860848	0
860849	0
860850	0
860851	0
860852	0
860853	0
860854	0
860855	0
860856	0
860857	0
860858	0
860859	0
860860	0
860861	0
860862	0
860863	0
860864	0
860865	0
860866	0
860867	0
860868	0
860869	0
860870	0
860871	0
860872	0
860873	0
860874	0
860875	0
860876	0
860877	0
860878	0
860879	0
860880	0
860881	0
860882	0
860883	0
860884	0
860885	0
860886	0
860887	0
860888	0
